Company,ReviewID,Rating,Review_Text
Northrop Grumman,1d2b0s72rak9l800,3.0,"Overall a fair place to work.  Advancement is difficult, especially for senior level employees.  Benefits are pretty good, but medical is expensive. Average matching on 401K compared to the other Aerospace companies.  Lots of red tape.  People are mostly nice, but there are issues with accountability."
Northrop Grumman,1d2amqk7fas1m800,3.0,I was a software manager that was stressful.  I quit the job after working at Northrop Grumman for 25 years on various projects.  Some of the projects required travel.
Northrop Grumman,1d2ai48m9brdr800,5.0,The most enjoyable part of the job was the team building events conducted monthly by the staff. These events allowed for a stronger and more dedicated team while in a fielding environment.
Northrop Grumman,1d28mu1sjb85t800,5.0,Was part of the HIP internship at Northrop Grumman. It was an amazing experience and the program itself was truly great. Northrop Grumman had an amazing culture and would love to work their again.
Northrop Grumman,1d28g9uhaas1j800,4.0,Benefits in line with the other major aerospace companies.  Since most employees have worked in another aerospace company things operate just about the same as the other big companies.
Northrop Grumman,1d26pcgm15ncn800,3.0,"There is tons of opportunity at this company. They have room to improve in terms of workplace culture and agility, though it's not much different than other companies in the same industry."
Northrop Grumman,1d26ecij7b81u800,3.0,Northrop Grumman is a great company for people who are looking to learn and make things happen. Majority of the population is close to retirement and always willing to share their experience. The 9/80 schedule is awesome for work life balance.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1d23m3rgiakdd800,4.0,Currently going through transition period. Not certain what the future holds at this time. Know there will be some changes. People are dedicated and take pride in what they do. Great industry to be a part of.
Northrop Grumman,1d22tfrpjakdd800,3.0,Quiet and comfortable working conditions. Mostly career minded professionals are hired. Workspace is huge and local cafeteria on-site is extremely beneficial.
Northrop Grumman,1d22seutmas1j800,5.0,Very good place to work. They respect your time off and provide a good work-life balance. Benefits are very good too. I would recommend this company to everyone.
Northrop Grumman,1d22prgqaaqhc800,3.0,"Typical day consisted of eight hour work day, making procurement transactions."
Northrop Grumman,1d21ionq1brdo800,4.0,"I was the most qualified boat technician, yet the manager chose to advance an employee that had been working for the company less than a year and had less qualifications.  Also discriminated against me for a injury that happened in the work place.  Manager told me the only way I would be advanced was if I max out the pay as a level 2 technician."
Northrop Grumman,1d1v2mjquak9b800,5.0,"I enjoy working for a company that supports America and its military that protects our country. All of the projects I have worked have supported beneficiaries receiving state assistance to help them be productive individuals, which is a great feeling."
Northrop Grumman,1d1ul0iqdbrdk800,5.0,"Like most companies, helps to have initiative and be a self starter.  With right mindset and work initiative, employees can advance far. Work culture is to support the customer.  Very good, better than most, employee recognition program."
Northrop Grumman,1d1ud6lj7ak9b800,4.0,Was able to learn skills to move up to a key worker..family oriented employee appreciation for jobs well done.enjoyed time working there would be willing to return if needed...
Northrop Grumman,1d1u9kpfsakd7801,4.0,"Due to many acquisitions at the time of my employment, there were many different subcultures. Due to the enormous size and subcultures splits, it was difficult to find a comfort zone. Northrop pays well, I was very well compensated as a female professional. They had excellent professional development opportunities, the work was challenging, and management encouraged and supported career advancement. At the time, Northrop was challenged to redeploy people due to the organizational structure, which led to higher turnover than normal."
Northrop Grumman,1d1tmce3jakd7800,4.0,"Northrop Grumman is a top notch corporation that has opportunity to grow if you fit into the mold that is needed. Often for older employees (non-new grads) programs for accelerated growth are not as prevalent; it is up to older employees to figure out paths of career growth on their own. That said, it is a good company to work for and they do offer good benefits and opportunity if you fit the mold of the company and its strategic path. Culture is definitely broad and open and they support many different ways of daily work/life balance needs."
